#energy mass_cut time_inj mass_inj cc cc_init
1.03709653E+00 1.66390402E+00 5.75676487E-01 1.56652507E-02 2.28067000E-02 5.60508172E-04
7.63597818E-01 1.05042788E+00 1.16345034E-01 4.86737246E-02 2.22845623E-02 5.67489657E-04
2.28463721E+00 1.82376594E+00 1.13990877E-02 3.90615147E-01 2.20770737E-02 5.48830672E-04
8.50250574E-01 1.51891474E+00 8.22617717E-01 1.51240573E-01 2.35201476E-02 5.66921204E-04
4.05397686E+00 1.71963226E+00 3.33240706E-03 2.07430760E-02 1.99089741E-02 5.56842279E-04
1.03187297E+00 1.04357796E+00 6.33143184E-01 1.51749095E-01 2.28964124E-02 5.67074162E-04
1.02759227E+00 1.62203236E+00 6.34531490E-02 7.54410420E-02 2.20111401E-02 5.63292996E-04
3.61266514E+00 1.83989145E+00 2.51332286E-02 2.96036186E-02 2.00626125E-02 5.48804500E-04
1.46593115E+00 1.76226332E+00 7.48470925E-03 1.15051866E-02 2.14837115E-02 5.54030785E-04
8.00526538E-01 1.18437290E+00 1.10241226E-01 2.72622456E-02 2.22580986E-02 5.67502263E-04
6.33423903E-01 1.16511587E+00 1.21158374E-01 6.58579939E-02 2.24079123E-02 5.67436293E-04
3.66416254E+00 1.20515316E+00 6.13533654E-03 4.74602609E-01 2.03899651E-02 5.65818135E-04
1.17000441E+00 1.89752791E+00 7.26095565E-02 1.40017658E-01 2.20018637E-02 5.45185832E-04
2.37111230E+00 1.95447002E+00 1.71624043E-01 2.86151285E-02 2.08615841E-02 5.41339634E-04
4.13313377E+00 1.94108712E+00 2.99754176E-03 3.06126937E-01 2.12797006E-02 5.42090376E-04
1.43353457E+00 1.37672186E+00 6.24862852E-02 2.80750570E-02 2.16810348E-02 5.67502944E-04
7.68905263E-01 1.93306779E+00 7.88009510E-01 3.39500745E-01 2.31264293E-02 5.38612764E-04
1.19118824E+00 1.46539004E+00 1.18865795E-03 2.76938770E-01 2.19015785E-02 5.62219057E-04
2.03819119E+00 1.91281764E+00 1.40930224E-03 1.39338301E-02 2.10015909E-02 5.43984989E-04
9.39191833E-01 1.86069723E+00 1.79964213E-02 3.21792052E-02 2.19291091E-02 5.47491077E-04
1.05310506E+00 1.82156824E+00 1.33221524E-03 2.13700442E-01 2.24836044E-02 5.49064151E-04
6.57916195E-01 1.29204599E+00 3.88490093E-01 1.32816434E-01 2.25478043E-02 5.66287903E-04
1.68955184E+00 1.34623794E+00 3.74442059E-03 5.19326377E-02 2.14395071E-02 5.67495591E-04
1.08860800E+00 1.59471840E+00 1.52343552E-03 7.83198463E-02 2.19537017E-02 5.65150809E-04
2.07534078E+00 1.49642917E+00 2.12844866E-03 5.06332617E-02 2.11313243E-02 5.67499134E-04
1.42565131E+00 1.05629023E+00 2.27323575E-03 3.61315563E-01 2.17913378E-02 5.60679913E-04
6.05280509E-01 1.52114092E+00 2.01157341E-02 1.12888250E-01 2.23658275E-02 5.66521068E-04
1.32471972E+00 1.06466332E+00 2.51595501E-03 4.17307793E-01 2.21764935E-02 5.57436433E-04
3.68418338E+00 1.93792580E+00 8.25203287E-01 2.35862644E-02 2.33439617E-02 5.42221960E-04
1.68222829E+00 1.08035295E+00 2.53408926E-02 1.78202309E-02 2.14638557E-02 5.67503376E-04
3.72229691E+00 1.63557101E+00 1.17794691E-02 4.38273980E-01 2.04508907E-02 5.61039460E-04
9.94693896E-01 1.19194434E+00 3.27171324E-01 3.21452571E-02 2.22031003E-02 5.67502723E-04
3.54389728E+00 1.63933412E+00 5.17321691E-03 1.30973158E-01 2.01474449E-02 5.62154513E-04
2.27722711E+00 1.91812138E+00 1.36149251E-01 2.58226188E-02 2.09073060E-02 5.43545428E-04
7.61953195E-01 1.78908028E+00 5.40316066E-01 8.48896266E-02 2.34616905E-02 5.52514001E-04
3.48724934E+00 1.30217193E+00 7.31528543E-01 1.25696674E-02 2.18040348E-02 5.67503470E-04
